R5 ,0.5241339843091553 
R5 ,0.6450721104942253 
R5 ,0.4949338731500027 
R5 ,0.4484168899478073 
R5 ,0.5598481316813915 
R5 ,0.4652695049252338 
R5 ,0.4960513293738213 
R5 ,0.5544282079261392 
R5 ,0.36146707413833107 
R5 ,0.5523812104043636 
R5 ,0.4910779484295401 
R5 ,0.5502726112738883 
R5 ,0.6119077937211865 
R5 ,0.5546646077770057 
R5 ,0.49428942022873157 
R5 ,0.49970536104480234 
R5 ,0.5829485670888531 
R5 ,0.5464199443890753 
R5 ,0.5458906626628294 
R5 ,0.502321402660343 
R5 ,0.639757584273973 
R5 ,0.42511089518680345 
R5 ,0.3346004667419391 
R5 ,0.5063796275424238 
R5 ,0.4830380481057864 
R5 ,0.5110151538114521 
R5 ,0.5155063748764791 
R5 ,0.5349142459263424 
R5 ,0.4655105407867157 
R5 ,0.5797794654575197 
R5 ,0.439984692456334 
R5 ,0.4467967100106428 
R5 ,0.4501756211476465 
R5 ,0.5654034548490448 
R5 ,0.5731524901169276 
R5 ,0.44062871988563246 
R5 ,0.4703194737005843 
R5 ,0.5344086785392572 
R5 ,0.4824938867325447 
R5 ,0.5217392672164951 
R5 ,0.55608187246105 
R5 ,0.5627253555492535 
R5 ,0.5285917669147221 
crisis3 ,0.5407380813446062 
crisis3 ,0.345580882137682 
crisis3 ,0.4421614198152386 
crisis3 ,0.6379719076016674 
crisis3, 0.4330766451144426 
crisis3, 0.6440279880427578 
crisis3, 0.44310268589168844 
crisis3, 0.3610071814540863 
crisis3, 0.5515323140089248 
crisis3, 0.3230462069440086 
crisis3, 0.38653961379996027 
crisis3, 0.24827921443204976 
crisis3, 0.6720894282583486 
crisis3, 0.34749420398443287 
