index, km_v, km_h, km_c, km_adjustRand, ag_v, ag_adjustedRand, sc_v, sc_adjustedRand, maxFeature, numDocs, useHashingPipeLine, date 
crisis3, 0.5396687539331257, 0.5088321977961217, 0.5744839789596203, 0.4216858213744298, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.477729  
crisis3, 0.5438908149808978, 0.5133875749642026, 0.5782477631598891, 0.4279597671622935, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.496696  
crisis3, 0.556835336386639, 0.527324936663952, 0.5898444836434722, 0.44708733753464863, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.515628  
crisis3, 0.5285067568923866, 0.4978970900591736, 0.563126596724359, 0.4086219337481377, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.547068  
crisis3, 0.5543124756600217, 0.5246944790086986, 0.5874742711258663, 0.44342905464063204, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.569009  
crisis3, 0.556835336386639, 0.527324936663952, 0.5898444836434722, 0.44708733753464863, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.588956  
crisis3, 0.5812272214313654, 0.5665990837115137, 0.5966306985588611, 0.5605844797813458, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.607905  
crisis3, 0.35075779887513997, 0.32355708804335526, 0.38295167824755744, 0.253253257361416, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.627853  
crisis3, 0.5438597014450858, 0.5136315787600804, 0.5778682662828168, 0.4280631474000824, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.648321  
crisis3, 0.4714479762243285, 0.4203348379350571, 0.5367127903673461, 0.31288118150217703, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.668265  
crisis3, 0.4335329165741866, 0.39289286162703, 0.4835504074695476, 0.25019523156089085, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.688212  
crisis3, 0.2803695482855343, 0.2596340362471832, 0.30470459247601167, 0.16329005590328607, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.709520  
crisis3, 0.5414996543993198, 0.510607830359911, 0.5763701023741752, 0.4243083701842997, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.728984  
crisis3, 0.4967983203512596, 0.4836170783325473, 0.5107182184320495, 0.4894534576324558, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.748443  
crisis3, 0.5456677879321865, 0.5156612293247425, 0.579382304534278, 0.43079741814093025, 0.2425812366191477, 0.010373549799069197, 0.03979519291518766, 0.003036851561645567, 1000, 1500, False, 2023-06-28 17:13:19.768389  
NG3, 0.9032197803558927, 0.902957017032693, 0.9034826966535103, 0.9356665896213101, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:20.950503  
NG3, 0.9134378847596809, 0.9133797161997896, 0.9134960607289698, 0.9480388393914527, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:20.974439  
NG3, 0.8639819725391001, 0.863481694243356, 0.8644828308667398, 0.904601091262771, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:20.999373  
NG3, 0.8849183400925585, 0.8848247584818343, 0.8850119415002969, 0.928601761272185, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.021314  
NG3, 0.8564710062359202, 0.8558926815163566, 0.8570501130292997, 0.8972453661946078, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.043761  
NG3, 0.8622116655513515, 0.8618262269451958, 0.8625974490748158, 0.9044123087688961, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.063707  
NG3, 0.8992079157690879, 0.8989611531463055, 0.8994548139005316, 0.9332933924935687, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.085649  
NG3, 0.8754026968414801, 0.8752726102842847, 0.8755328220724042, 0.9214380130630087, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.106593  
NG3, 0.8852872674688635, 0.8851795162501563, 0.885395044923466, 0.9286186807755382, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.127538  
NG3, 0.8845298594472184, 0.8843266800066845, 0.8847331322726358, 0.9260642757075179, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.149549  
NG3, 0.8619151106992287, 0.8614675602999825, 0.8623631263637591, 0.9046106447482785, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.170493  
NG3, 0.8796447669581904, 0.8793712657288175, 0.8799184383686863, 0.9188016820484494, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.192434  
NG3, 0.9074519861936441, 0.9071924040910065, 0.9077117168913406, 0.9380914027402891, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.214385  
NG3, 0.8705925395801751, 0.8702567428914502, 0.8709285955095051, 0.911667986942111, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.235322  
NG3, 0.8820994814574982, 0.8819304139467418, 0.882268613801723, 0.9237106464029586, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.255773  
NG3, 0.8958937199181, 0.8957686949364219, 0.8960187798048336, 0.9358216240033904, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.275720  
NG3, 0.8645534170428055, 0.8640536779728117, 0.8650537345112681, 0.90443559431207, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.296664  
NG3, 0.8458906783913951, 0.8454907305371422, 0.8462910048044712, 0.892470126518682, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.319602  
NG3, 0.8737071620086257, 0.8736467573747683, 0.87376757499591, 0.9214155372884737, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.342063  
NG3, 0.8896013335930664, 0.8895685099758891, 0.889634159632608, 0.9335199422556993, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.363007  
NG3, 0.8887496699068665, 0.888523041299541, 0.888976414152452, 0.9284603051644149, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.384948  
NG3, 0.8621136046743156, 0.8617440830781409, 0.8624834433130785, 0.9044478533626752, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.405891  
NG3, 0.8682768163739771, 0.8677619368378325, 0.8687923072720963, 0.9067522431575257, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.427647  
NG3, 0.8864554303976989, 0.885964046394408, 0.8869473597780501, 0.918629985647243, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.450112  
NG3, 0.8624671710451147, 0.8622163508810535, 0.8627181371796409, 0.9068276033162034, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.472053  
NG3, 0.8326580360167527, 0.8320053815552857, 0.8333117152125648, 0.8779868201074269, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.493995  
NG3, 0.8681463755385379, 0.8676445596255155, 0.8686487722537695, 0.9069006423228752, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.514939  
NG3, 0.8803721317859167, 0.8803587757425044, 0.880385488234588, 0.9263596451454593, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.536881  
NG3, 0.8188445421878263, 0.8171026641949308, 0.8205938626258172, 0.848737680188673, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.558336  
NG3, 0.8863812999836844, 0.8863678527757424, 0.8863947475996514, 0.9311488036478587, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.580277  
NG3, 0.8591541723542583, 0.8583145695099719, 0.859995419404996, 0.8951094970268586, 0.30850542435529565, 0.02122932106974856, 0.8130196076236885, 0.8691482374378939, 1000, 1200, False, 2023-06-28 17:13:21.602218  
crisis4, 0.5664752084943844, 0.5257195693613333, 0.6140809328301086, 0.3708086953590384, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:22.930589  
crisis4, 0.6017369438854754, 0.5687519227910877, 0.6387834761077495, 0.4327110188725609, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:22.955556  
crisis4, 0.6266384168590521, 0.5974632340956177, 0.6588092328661713, 0.4765981752023069, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:22.977486  
crisis4, 0.5921830826012405, 0.5585339255948018, 0.6301465799543771, 0.4180810983750003, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.000425  
crisis4, 0.4561448564359262, 0.3875860563567401, 0.5541701611839709, 0.2222705783815571, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.023363  
crisis4, 0.5211375348372713, 0.48347202492819086, 0.5651676472764439, 0.3981590114972601, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.047811  
crisis4, 0.5229809373836999, 0.4679398599423557, 0.5926964112354844, 0.3095797571422055, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.072745  
crisis4, 0.45179758060742564, 0.42331449053082687, 0.4843902041171725, 0.269167978772279, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.096683  
crisis4, 0.47986438446260576, 0.45492790894596286, 0.507693139977633, 0.31739839400447856, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.118622  
crisis4, 0.6223274633125243, 0.5937788941934901, 0.6537598861902433, 0.47709241997935325, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.144067  
crisis4, 0.6938831328289015, 0.6733026223129347, 0.7157614618359005, 0.6061997796483329, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.168006  
crisis4, 0.49838285810427946, 0.45472598512906304, 0.5513127340934556, 0.2688939073451285, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.191941  
crisis4, 0.6235540278436044, 0.594285538939262, 0.6558547949515537, 0.4721450866351255, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.216875  
crisis4, 0.6254981674944093, 0.5971812874561976, 0.6566341576215716, 0.4821322569159512, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.240812  
crisis4, 0.6709257719528241, 0.6542546416723098, 0.6884687145680807, 0.5702090648393341, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.268253  
crisis4, 0.5479086467631896, 0.5204777655387001, 0.5783917863780701, 0.4208314521052002, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.295180  
crisis4, 0.6088033638921201, 0.5457344931557637, 0.688354379911667, 0.43937049347164375, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.324102  
crisis4, 0.43884200760447367, 0.401783315191739, 0.48343156904863, 0.27616801981869044, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.349549  
crisis4, 0.5349574020344046, 0.4945336457765568, 0.5825780069304783, 0.32455273846638155, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.373484  
crisis4, 0.575092706952844, 0.5360545031488649, 0.6202634313934692, 0.38434738431421756, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.398418  
crisis4, 0.6353904741623716, 0.6077504954326693, 0.6656643248946723, 0.49183097801050035, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.426343  
crisis4, 0.6436033898318312, 0.616968284133539, 0.6726419818374305, 0.5119554785740423, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.458754  
crisis4, 0.45243667220563494, 0.3971873418697109, 0.5255400485943855, 0.21206921225200567, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.484182  
crisis4, 0.6330744515362718, 0.604859258118333, 0.6640507837167343, 0.4878358234967989, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.506123  
crisis4, 0.6239917476176432, 0.5955501119152494, 0.6552861942913335, 0.4796890637147694, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.541032  
crisis4, 0.6155246901060226, 0.6072972517541614, 0.6239781146128169, 0.5539836266840722, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.568465  
crisis4, 0.5224972198580664, 0.48210416661544453, 0.5702779013530216, 0.4022739213866417, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.595392  
crisis4, 0.5366789769030232, 0.48271032188557805, 0.6042344416451589, 0.3276570600338313, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.621322  
crisis4, 0.6027723600477574, 0.5727240280655039, 0.6361482862503982, 0.43921395999378554, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.647762  
crisis4, 0.5792743896946728, 0.5179459726187203, 0.6570768765709912, 0.40454304174998573, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.674690  
crisis4, 0.6253309371847904, 0.5970323089482905, 0.6564456896890334, 0.4819711036848665, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 17:13:23.699623  
R4, 0.7539547814375163, 0.7352235647368375, 0.7736653762991745, 0.7031131237346727, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.258913  
R4, 0.6113568528658727, 0.5609850789907492, 0.6716669326092776, 0.44412111755271927, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.289121  
R4, 0.41083893369169566, 0.34031368127314043, 0.5182361249833728, 0.1757482238422982, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.314054  
R4, 0.5734640379836189, 0.5385411675235512, 0.6132302864078392, 0.47405282721313796, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.337993  
R4, 0.3833966628013559, 0.32161458627764306, 0.4745593967585574, 0.18114977033918042, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.363441  
R4, 0.6539089085024259, 0.6186671093345837, 0.6934082686191806, 0.5029992318310826, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.386379  
R4, 0.6045441222417249, 0.5474131870275076, 0.6749896073764401, 0.43193421129119774, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.410315  
R4, 0.387825178416335, 0.3112470849138383, 0.5143817916133918, 0.15282783623803897, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.432258  
R4, 0.6015626933904133, 0.551000305953541, 0.6623423522558547, 0.43077465936765, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.457719  
R4, 0.595868423304594, 0.5389741614553805, 0.6661918160261433, 0.42500195905300236, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.481656  
R4, 0.6069670199534324, 0.5564231581077755, 0.6676108482897088, 0.4378689068743489, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.505591  
R4, 0.7784047715271714, 0.7725220072715647, 0.7843778179216127, 0.7704939215212778, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.526535  
R4, 0.746968634782699, 0.7388858106053854, 0.7552302541972918, 0.7209677903593813, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.550985  
R4, 0.5814132580577315, 0.5318495750004141, 0.6411640882791879, 0.41443939114730344, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.572928  
R4, 0.5073132243819881, 0.4765470622922753, 0.542326121714509, 0.38792829176485694, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.595865  
R4, 0.387825178416335, 0.3112470849138383, 0.5143817916133918, 0.15282783623803897, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.619800  
R4, 0.41083893369169566, 0.34031368127314043, 0.5182361249833728, 0.1757482238422982, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.644736  
R4, 0.6305041486841084, 0.5687856220827348, 0.7072470243698116, 0.4626117897374596, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.668187  
R4, 0.7786224502491549, 0.771851453871613, 0.7855132938702006, 0.764495625140628, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.690128  
R4, 0.7934659386370985, 0.7874847957033058, 0.7995386334674632, 0.7809231278507236, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.712070  
R4, 0.6154327185352022, 0.5648865727728907, 0.6759135795843303, 0.44869623019842825, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.735009  
R4, 0.6373402014845391, 0.5866145969649061, 0.6976688655562675, 0.47482570563147575, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.757480  
R4, 0.5113648184458, 0.45650075510218124, 0.5812178781054328, 0.29378934057002437, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.780419  
R4, 0.5190495435941347, 0.48581348136766916, 0.5571671389488665, 0.3845969252114428, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.801363  
R4, 0.619968468215351, 0.5695864693291808, 0.6801282943594423, 0.4550251667738037, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.826305  
R4, 0.5880142025325484, 0.5300871201624551, 0.660154884543987, 0.4138120501556892, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.849748  
R4, 0.5916185366423645, 0.5336412795148044, 0.6637291407788716, 0.4171790096332191, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.873684  
R4, 0.5393690721588872, 0.5011961456236514, 0.583836163911726, 0.41141734363417376, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.895626  
R4, 0.3560386820520926, 0.29340255545486765, 0.45267701923536274, 0.14733780442621666, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.918564  
R4, 0.6986186875208328, 0.6865652375608834, 0.7111029250774045, 0.6410542092369772, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 17:13:24.941504  
