index, km_v, km_h, km_c, km_adjustRand, ag_v, ag_adjustedRand, sc_v, sc_adjustedRand, nFeature, numDocs, useHashing, date 
crisis4, 0.6251423218841149, 0.5966667733930242, 0.6564720392758548, 0.4816802249162235, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.250473  
crisis4, 0.385718322618967, 0.3536899167972798, 0.42412497852327924, 0.25850393329959653, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.279396  
crisis4, 0.6668405806318554, 0.6530038957623968, 0.6812763383101621, 0.6298409761291991, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.328254  
crisis4, 0.5707437368683472, 0.5242717289593314, 0.6262557145552787, 0.38652813272502795, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.366811  
crisis4, 0.566978501383247, 0.5261345826589139, 0.6146975809987233, 0.3714538295043133, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.404211  
crisis4, 0.48655878528076607, 0.46717976869099836, 0.507615093756375, 0.3128443450508886, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.442109  
crisis4, 0.6436033898318312, 0.616968284133539, 0.6726419818374305, 0.5119554785740423, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.480004  
crisis4, 0.5122307891610487, 0.474792333313477, 0.5560788736799009, 0.3363726532846849, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.508016  
crisis4, 0.5551931273205769, 0.5293067639835957, 0.5837416942788396, 0.4645760609518385, 0.2928274819675092, 0.012988830888989519, 0.06673473479749487, 0.0022926944098440693, 1000, 2000, False, 2023-06-28 16:54:47.556196  
R4, 0.6133658396483788, 0.5510608331640788, 0.6915557261529511, 0.4391533381958187, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.351730  
R4, 0.5998029095671186, 0.5479141855715117, 0.6625476878843655, 0.41518332136170577, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.388632  
R4, 0.5506623454400233, 0.5031056192263605, 0.6081483777846011, 0.4166251741375271, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.414138  
R4, 0.6323024667639349, 0.5818380882115699, 0.6923520146853668, 0.46990993035563905, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.460535  
R4, 0.5637993521255029, 0.5238174206740996, 0.6103891280951033, 0.4497639519000016, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.491777  
R4, 0.7655578634826609, 0.7586629739751726, 0.7725792268384081, 0.7458037089129912, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.531448  
R4, 0.6257817110181065, 0.5631132882783674, 0.7041454939428667, 0.4607151651833671, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.573747  
R4, 0.7667908578874502, 0.7605405701921113, 0.7731447293016334, 0.7596620598873642, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.612215  
R4, 0.595868423304594, 0.5389741614553805, 0.6661918160261433, 0.42500195905300236, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.647137  
R4, 0.619968468215351, 0.5695864693291808, 0.6801282943594423, 0.4550251667738037, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.687069  
R4, 0.6232087337183093, 0.5736078460194921, 0.6821997564962303, 0.46799667442746945, 0.4460295891580175, 0.07321746301291925, 0.43311982379883335, 0.2518157413220778, 1000, 800, False, 2023-06-28 16:54:48.725477  
NG5, 0.7037599361188682, 0.6885529363238097, 0.7196538126892115, 0.5914859955566423, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.513746  
NG5, 0.7588781477258871, 0.7509606628507458, 0.7669643618716987, 0.7034433734025427, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.566027  
NG5, 0.7672492779664719, 0.7597087861640655, 0.7749409567227777, 0.7186260920813619, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.605306  
NG5, 0.7543412310785732, 0.7461587791724243, 0.7627051319464916, 0.6970303349442061, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.648552  
NG5, 0.7523883038062212, 0.7442772928220188, 0.7606780475055966, 0.6971057844190022, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.697815  
NG5, 0.5642998875456311, 0.517746671823635, 0.620051880822769, 0.39648048285681475, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.742236  
NG5, 0.7445624929151896, 0.7346248391534014, 0.7547726972733729, 0.6728684567377814, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.781468  
NG5, 0.7502791682958289, 0.7409904165744948, 0.7598037563222719, 0.6841571309727302, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.829718  
NG5, 0.747815456738683, 0.7380370367220778, 0.7578564689054605, 0.6746117901682792, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.873601  
NG5, 0.5970047224371601, 0.5527670652747231, 0.6489389661883088, 0.4198412111556306, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.919174  
NG5, 0.7568742866924926, 0.7485445875794193, 0.7653914553860768, 0.6984179673178521, 0.36409790028471983, 0.025599236800021914, 0.6099308914347776, 0.5169405972607832, 1000, 2000, False, 2023-06-28 16:54:51.964996  
R5, 0.5293254030150552, 0.5023932103819148, 0.5593087101368783, 0.4377280064814231, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.613463  
R5, 0.5948561569492345, 0.5661710166148785, 0.6266030978343173, 0.47945324594391625, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.648067  
R5, 0.4210272928987862, 0.3814525244332933, 0.46976418011437915, 0.29384475460954324, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.679310  
R5, 0.5283754262027569, 0.5147348166952598, 0.5427586754177863, 0.46125934785586453, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.741683  
R5, 0.5725503132070509, 0.5521404954118551, 0.59452694172041, 0.5117172663375407, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.772927  
R5, 0.5153355137804948, 0.49867089158490213, 0.5331524431162982, 0.46211403043577914, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.818048  
R5, 0.5444705930269449, 0.5099323362984091, 0.5840273858673546, 0.40255490105860675, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.855946  
R5, 0.5547394196537486, 0.5306806744695508, 0.581083195099683, 0.4692346757374334, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.892849  
R5, 0.6274647494868226, 0.6164580061273611, 0.6388716849239326, 0.5554681192933232, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.932248  
R5, 0.43569071969609247, 0.4039363363771155, 0.4728636401132989, 0.36314781902466553, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:52.972141  
R5, 0.4940216413238643, 0.47955088307404803, 0.5093929018017805, 0.4496477773782045, 0.47382944884649114, 0.11337275509563753, 0.30244325434372066, 0.13978698541144677, 1000, 500, False, 2023-06-28 16:54:53.010544  
NG6, 0.6616350524493856, 0.648804313298279, 0.6749835108072516, 0.5735922591814165, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:56.711103  
NG6, 0.6993393780141021, 0.6846671058769768, 0.7146542687471475, 0.5847436129992047, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:56.772906  
NG6, 0.7065515244335856, 0.6920559435511411, 0.7216673360045311, 0.5934535752245932, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:56.820159  
NG6, 0.6825228353565818, 0.67079267525156, 0.6946705481305148, 0.5996678211444147, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:56.878282  
NG6, 0.6519417508482308, 0.6232836684492351, 0.6833621956684031, 0.4445887253939227, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:56.920202  
NG6, 0.605673406883452, 0.5797579800090787, 0.6340141055116105, 0.47494750838227445, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:56.960826  
NG6, 0.6208175999011536, 0.594192643414875, 0.6499405432327805, 0.4899433904897588, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:57.027673  
NG6, 0.6987526245947107, 0.6839648853238737, 0.7141939344007402, 0.5836435655432929, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:57.079534  
NG6, 0.650646242196573, 0.6223260567253875, 0.6816668484680745, 0.44598707014647304, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:57.127324  
NG6, 0.5797115442500959, 0.5665807956478178, 0.5934653538125333, 0.42170724916984775, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:57.177038  
NG6, 0.6656595449964068, 0.649588511703379, 0.682545956301589, 0.5503014805710106, 0.4025369469853805, 0.026293985347148125, 0.6390894595075094, 0.5436943492754908, 1000, 2400, False, 2023-06-28 16:54:57.234597  
R6, 0.6083742065764275, 0.558473370978068, 0.6680675229722619, 0.4510731884693982, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.429620  
R6, 0.630036770779464, 0.6036377173414205, 0.6588504581150779, 0.46996810908197023, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.477676  
R6, 0.5244566442039508, 0.4548359511594719, 0.6192427002390444, 0.31990868307033515, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.514327  
R6, 0.705515693130742, 0.6976916097616801, 0.713517249067287, 0.6480477311050512, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.554576  
R6, 0.6604380773438936, 0.6329669494671559, 0.690401915623943, 0.540986803106974, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.600956  
R6, 0.4280310601639179, 0.35998926831483724, 0.5277887311435836, 0.20130768204505622, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.640808  
R6, 0.5891693290207256, 0.558695825045762, 0.6231589072222748, 0.4202283118646575, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.683494  
R6, 0.6545986672556195, 0.6314882880759212, 0.6794648288791558, 0.5490996858200649, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.714484  
R6, 0.6972552575155677, 0.6659770789026227, 0.7316162347812181, 0.5739339792838875, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.757729  
R6, 0.6199758517347519, 0.5879079216586962, 0.655743955079862, 0.4789856692471134, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.807121  
R6, 0.5584599692600098, 0.5102043337787995, 0.6167972712304948, 0.39787674320448313, 0.4665895574064846, 0.06472566137970855, 0.3257699970352392, 0.0848087658358895, 1000, 1197, False, 2023-06-28 16:54:58.848898  
